"8016","08016  SQUARE LOUIS XVI","DEV 32 RUE PASQUIER  75008 PARIS","2.32365883074","48.873204401","1","1","39"
"8017","08017  ROCHER","14 RUE ROCHER  75008 PARIS","2.32273156205","48.8760793292","1","1","64"
"8018","08018  SAINT AUGUSTIN","18 PLACE HENRI BERGSON  75008 PARIS","2.31979392397","48.8762011622","1","1","32"
"8019","08019  EUROPE","03 RUE DE NAPLES  75008 PARIS","2.32135967628","48.8799571638","1","1","43"
"8020","08020  METRO ROME","74 BOULEVARD DES BATIGNOLLES  75008 PARIS","2.31986005477","48.8821489456","1","1","44"
"8025","08025  MIROMESNIL","39 RUE DE MIROMESNIL  75008 PARIS","2.31587630835","48.8737604721","1","1","33"
"8026","08026  MESSINE","2 AVENUE MESSINE  75008 PARIS","2.31546549458","48.8754572002","1","1","13"
"8027","08027  MAIRIE DU 8 ME","28 RUE DE MADRID  75008 PARIS","2.31840486278","48.8779840275","1","1","14"
"8028","08028  HOUSSAYE","1 RUE ARSENE HOUSSAYE  75008 PARIS","2.29770677798","48.8734340814","1","1","28"
"8029","08029  PLACE DU CANADA","1 AVENUE FRANKLIN ROOSEVELT  75008 PARIS","2.31019378796","48.8653462694","1","1","36"
